prov,head_popgrp,hsg_maind,hsg_rm_tot,hsg_rent,onemed_hh,ad60plusyr_hh,lab_salary_hh,soc_grant_hh,metro_code,
1,2,1,4,88,3,0,13500,2,1,
1,2,1,4,88,0,0,0,2,1,
1,2,1,4,3,0,0,6000,0,1,
1,2,8,2,88,0,0,2000,0,1,
1,2,8,2,88,0,0,4000,2,1,
1,2,1,7,88,0,1,0,0,1,
1,1,1,6,88,0,0,18713,0,1,
1,2,9,1,88,0,0,2000,2,1,
1,4,1,8,9,3,0,0,0,1,
1,4,1,6,5,0,0,9999999,0,1,
1,2,1,4,88,0,0,11000,0,1,
1,2,1,5,88,0,0,9999999,0,1,
1,4,1,6,88,0,1,0,2,1,
1,1,9,3,88,0,0,7200,3,1,
1,1,9,3,88,0,0,8000,1,1,
1,1,9,2,88,0,0,0,0,1,
1,1,9,3,88,0,0,0,3,1,
1,1,9,3,88,0,0,11300,2,1,
1,1,9,2,1,0,0,5500,0,1,
1,1,9,2,88,0,0,4000,0,1,
1,1,1,2,1,0,0,3600,0,1,
1,1,9,6,88,0,0,12200,2,1,
1,1,1,5,88,0,0,8000,0,1,
1,1,9,3,88,0,0,6500,2,1,
1,1,1,4,88,3,0,122304,0,1,
1,1,1,4,2,0,0,7500,0,1,
1,4,1,6,6,4,0,36995,0,1,
1,2,1,4,88,0,0,0,1,1,
1,2,1,6,88,0,2,0,3,1,
1,2,1,5,88,0,2,5000,6,1,
1,1,1,6,88,0,2,0,4,1,
1,2,9,3,88,0,0,11500,0,1,
1,2,1,5,88,0,1,33200,3,1,
1,2,1,4,88,0,0,13352,0,1,
1,1,9,3,88,0,0,22463,1,1,
1,2,1,4,3,0,0,7000,0,1,
1,1,1,5,88,0,0,8000,1,1,
1,1,1,7,88,0,0,4000,3,1,
1,1,1,4,88,0,0,8500,0,1,
1,4,1,11,88,8,1,46000,0,1,
1,4,1,6,88,2,2,0,0,1,
1,4,1,7,7,3,0,44287,0,1,
1,4,1,8,7,4,0,98902,0,1,
1,2,1,2,88,0,1,6400,1,1,
1,4,1,4,4,1,0,9999999,0,1,
1,2,1,5,88,0,0,5200,2,1,
1,2,1,2,88,0,0,0,5,1,
1,2,1,4,88,0,0,2800,2,1,
1,2,1,3,88,0,0,2400,1,1,
1,2,1,3,2,0,0,8000,3,1,
1,2,8,3,88,0,0,6000,2,1,
1,4,3,6,4,0,0,0,0,1,
1,4,1,5,4,0,0,60000,0,1,
1,2,1,9,88,0,2,0,13,1,
1,4,1,7,6,0,0,16000,0,1,
1,4,12,9,2,1,1,26000,3,1,
1,1,3,6,4,0,0,11000,0,1,
1,4,3,5,5,1,0,2800,0,1,
1,4,1,11,88,1,1,0,0,1,
1,2,1,6,4,1,0,8000,1,1,
1,2,1,10,88,0,1,0,1,1,
1,4,1,6,4,0,0,9999999,0,1,
1,2,3,5,1,0,0,21583,1,2,
1,2,3,4,1,0,1,3929,0,2,
1,2,3,5,2,0,0,0,3,2,
1,2,3,4,1,0,0,0,1,2,
1,2,1,5,88,0,1,0,2,2,
1,2,6,5,88,0,0,0,0,2,
1,2,8,3,88,1,1,0,1,2,
1,2,8,1,88,0,1,0,1,2,
1,1,3,4,5,0,0,60000,0,2,
1,2,3,9,88,4,0,75000,0,2,
1,2,3,5,6,0,0,23000,0,2,
1,2,3,5,5,2,0,15000,0,2,
1,1,3,6,6,1,0,20000,0,2,
1,2,1,4,88,0,0,13400,1,2,
1,2,8,1,3,0,0,9475,2,2,
1,2,1,4,88,0,0,3600,2,2,
1,2,1,6,88,0,1,16000,4,2,
1,2,1,7,1,0,2,2000,6,2,
1,2,1,5,88,0,0,9000,0,2,
1,1,6,1,88,0,0,0,1,2,
1,1,6,2,88,0,0,3000,1,2,
1,1,3,1,1,0,0,4000,0,2,
1,4,1,5,8,0,0,58154,0,2,
1,4,1,7,8,1,0,33427,0,2,
1,4,1,11,8,0,2,100000,0,2,
1,4,4,7,88,1,0,77319,0,2,
1,1,8,1,1,0,0,8000,0,2,
1,1,7,1,3,0,0,7400,0,2,
1,1,8,2,3,0,0,8600,3,2,
1,1,8,1,6,0,0,3000,0,2,
1,1,6,3,3,0,0,5000,0,2,
1,1,10,1,3,0,0,1400,0,2,
1,1,1,3,5,2,0,20000,0,2,
1,1,8,2,1,0,0,0,2,2,
1,1,1,4,88,0,0,7400,1,2,
1,1,8,1,2,0,0,4800,0,2,
1,1,8,2,2,0,0,7000,0,2,
1,1,1,1,88,0,0,8000,0,2,
1,1,1,5,88,0,0,2000,3,2,
1,2,6,3,88,0,0,0,3,2,
1,2,6,3,88,0,0,6800,2,2,
1,2,8,4,1,0,1,0,3,2,
1,4,3,4,88,1,1,0,1,2,
1,4,3,4,88,1,1,0,0,2,
1,4,3,5,5,1,1,0,0,2,
1,1,6,4,88,0,0,3929,0,2,
1,1,6,1,3,0,0,3929,6,2,
1,2,6,1,3,0,0,13352,0,2,
1,1,8,1,3,0,0,3929,0,2,
1,4,1,9,7,5,0,145000,0,2,
1,4,1,6,88,3,0,122304,0,2,
1,4,1,7,7,2,0,71506,0,2,
1,4,1,8,8,1,0,122304,0,2,
1,4,1,12,7,4,0,121606,0,2,
1,4,1,10,7,5,1,88574,0,2,
1,4,1,11,88,2,2,0,0,2,
1,4,1,5,88,2,2,0,0,2,
1,4,1,12,88,2,2,0,0,2,
1,2,6,6,7,4,0,46779,0,2,
1,3,6,8,88,1,0,122304,0,2,
1,4,1,10,88,1,1,0,0,2,
1,4,6,7,6,0,1,21583,0,2,
1,4,1,7,8,0,0,122304,0,2,
1,2,1,5,2,0,1,0,2,2,
1,1,1,5,4,0,0,6000,0,2,
1,2,1,6,5,0,0,12215,2,2,
1,2,3,5,4,4,0,20310,0,2,
1,2,3,3,3,0,0,15360,2,2,
1,2,3,4,4,0,0,13916,2,2,
1,2,3,2,3,0,0,2008,1,2,
1,1,3,3,3,0,0,6958,0,2,
1,2,3,3,3,0,1,0,1,2,
1,2,3,3,4,0,0,12472,0,2,
1,4,1,7,88,3,0,79737,0,2,
1,4,1,6,88,1,1,0,0,2,
1,2,1,6,88,2,1,33000,0,2,
1,4,1,8,88,2,2,0,0,2,
1,2,1,10,88,5,0,43166,0,2,
1,2,1,8,7,3,0,98902,0,2,
1,2,1,3,88,0,2,0,2,2,
1,4,1,10,88,2,1,65870,0,2,
1,4,1,8,88,2,0,21583,0,2,
1,4,1,6,8,3,0,143887,0,2,
1,4,1,6,5,2,0,66854,0,2,
1,4,1,12,88,3,1,0,0,2,
1,4,1,12,88,2,2,25000,0,2,
1,4,1,8,8,4,0,21583,0,2,
1,4,1,11,6,4,0,126233,0,2,
1,4,1,10,88,4,0,0,0,2,
1,2,1,7,8,1,0,122304,0,2,
1,4,1,9,8,3,0,160000,0,2,
1,4,1,8,88,3,2,33427,0,2,
1,4,1,7,8,2,0,54000,0,2,
1,4,1,9,8,4,0,64500,0,2,
1,2,1,9,88,3,0,25000,0,2,
1,4,1,4,7,1,0,58154,0,2,
1,1,10,1,3,0,0,6800,0,2,
1,1,1,5,88,0,1,15000,3,2,
1,2,1,8,88,0,0,16500,5,2,
1,1,6,2,3,0,0,4600,0,2,
1,1,1,6,88,0,1,30000,0,2,
1,1,10,1,2,0,0,6000,0,2,
1,1,8,2,6,0,0,4000,0,2,
1,1,10,1,3,0,0,5000,0,2,
1,2,6,8,88,4,2,32097,2,2,
1,2,6,6,4,0,1,0,2,2,
1,2,6,5,5,1,0,53458,0,2,
1,2,6,6,88,2,0,44410,0,2,
1,2,6,4,88,0,0,5500,0,2,
1,2,5,7,88,0,1,3929,1,2,
1,2,6,5,5,0,0,21583,0,2,
1,2,6,4,2,2,0,9955,0,2,
1,2,8,2,2,0,0,5800,0,2,
1,2,6,6,4,3,0,29837,0,2,
1,2,6,4,88,0,1,0,1,2,
1,2,6,6,88,0,0,3929,3,2,
1,2,6,5,88,0,1,3929,2,2,
1,2,6,7,3,0,1,13404,1,2,
1,2,6,6,6,2,0,9999999,0,2,
1,2,6,6,88,0,2,0,2,2,
1,2,6,6,9,0,0,0,0,2,
1,2,10,8,5,0,1,37354,1,2,
1,2,6,8,5,0,0,21583,0,2,
1,2,1,9,88,7,0,48287,0,2,
1,2,6,7,5,5,0,6958,0,2,
1,2,1,7,88,2,1,30000,0,2,
1,2,1,7,88,5,0,48000,0,2,
1,2,1,6,5,0,0,9800,0,2,
1,2,1,8,4,2,2,13352,0,2,
1,2,1,8,4,5,2,4500,0,2,
1,2,1,11,88,5,0,86000,0,2,
1,2,1,7,7,2,0,65870,0,2,
1,2,1,3,88,0,1,0,1,2,
1,2,1,8,7,4,0,42902,0,2,
1,4,3,4,7,0,0,44287,0,2,
1,2,5,4,7,2,0,43166,0,2,
1,2,3,3,6,0,0,34935,0,2,
1,1,8,1,2,0,0,10800,0,2,
1,2,1,2,88,0,0,0,1,2,
1,1,8,1,2,0,0,4000,0,2,
1,1,9,2,3,0,0,6000,4,2,
1,2,1,6,5,0,0,122304,0,2,
1,2,1,9,5,0,1,9923,1,2,
1,2,1,8,7,4,0,102441,0,2,
1,2,1,7,88,1,2,9475,2,2,
1,2,1,10,6,0,1,0,2,2,
1,3,1,9,4,1,0,14088,0,2,
1,1,10,3,3,0,0,5257,0,2,
1,3,1,8,88,3,2,44287,0,2,
1,2,1,6,7,0,0,15000,0,2,
1,2,1,6,88,1,1,16000,0,2,
1,2,1,8,88,6,2,22827,0,2,
1,2,1,7,5,0,0,15000,0,2,
1,2,1,9,88,3,0,15360,0,2,
1,2,1,9,5,2,1,60131,1,2,
1,2,1,7,4,5,0,13916,0,2,
1,2,1,8,88,4,0,65870,0,2,
1,2,6,7,4,1,0,33427,0,2,
1,2,6,7,88,3,2,0,4,2,
1,2,1,10,88,3,2,7300,0,2,
1,2,1,9,88,2,2,0,0,2,
1,3,1,7,5,0,0,18609,0,2,
1,3,1,7,88,0,2,3929,4,2,
1,2,10,4,4,4,0,26704,0,2,
1,2,6,8,88,0,0,53885,0,2,
1,3,1,6,7,4,0,43166,0,2,
1,2,1,5,4,0,0,21583,0,2,
1,2,1,6,88,0,0,21583,0,2,
1,2,6,7,6,3,0,35583,0,2,
1,2,6,6,88,1,2,53000,2,2,
1,2,6,7,4,0,0,9475,0,2,
1,2,6,5,88,0,2,0,2,2,
1,2,6,7,88,0,0,21583,0,2,
1,2,1,7,4,4,0,43166,0,2,
1,2,1,5,88,0,0,13352,1,2,
1,2,1,6,88,0,0,0,0,2,
1,1,9,3,88,0,0,4500,2,2,
1,1,9,1,88,0,0,2800,0,2,
1,1,9,1,88,0,0,6000,0,2,
1,1,9,3,88,0,0,5257,0,2,
1,1,9,2,88,1,0,6500,1,2,
1,1,9,2,88,0,0,4500,0,2,
1,2,6,6,88,0,1,0,1,2,
1,2,6,6,88,0,0,16975,1,2,
1,2,1,4,1,0,0,9475,2,2,
1,2,6,6,3,0,0,43166,0,2,
1,2,6,4,88,0,1,0,1,2,
1,2,6,5,1,0,0,0,1,2,
1,2,6,5,88,0,2,0,2,2,
1,2,1,5,88,0,1,3600,3,2,
1,2,1,5,88,0,0,3000,3,2,
1,2,6,5,88,0,2,7600,5,2,
1,1,6,6,88,0,0,0,1,2,
1,2,6,7,88,1,0,3929,3,2,
1,2,6,6,88,2,1,12000,1,2,
1,2,6,6,88,2,0,5993,1,2,
1,2,6,6,3,3,0,9186,0,2,
1,2,6,6,3,0,0,14958,5,2,
1,2,8,2,88,0,1,0,0,2,
1,2,6,6,88,0,0,736,2,2,
1,2,6,4,5,1,0,14000,0,2,
1,2,6,6,88,0,1,4800,1,2,
1,2,6,4,88,0,1,0,1,2,
1,1,1,6,88,0,0,35000,0,2,
1,2,6,7,88,0,2,0,5,2,
1,2,1,7,88,2,0,44300,0,2,
1,2,5,5,88,0,1,0,1,2,
1,2,6,7,5,3,0,8800,0,2,
1,2,6,5,88,1,1,6773,2,2,
1,2,6,6,5,0,0,10514,0,2,
1,2,6,6,1,0,1,0,6,2,
1,2,8,1,2,0,0,8057,2,2,
1,2,6,6,4,0,0,45885,1,2,
1,2,10,4,88,0,0,2400,1,2,
1,2,1,6,3,0,1,0,0,2,
1,2,6,6,1,0,0,0,0,2,
1,2,1,6,6,2,1,24835,1,2,
1,2,1,6,4,4,0,57999,0,2,
1,2,1,7,88,0,0,4000,0,2,
1,2,1,5,88,0,1,16433,1,2,
1,2,1,6,88,0,1,3929,1,2,
1,2,1,4,4,3,0,21583,2,2,
1,2,1,8,5,5,1,22319,1,2,
1,2,1,5,88,0,1,3600,1,2,
1,1,1,6,88,1,1,17352,1,2,
1,1,1,6,88,1,0,18152,0,2,
1,1,1,1,88,0,0,3929,0,2,
1,1,1,6,88,0,0,6958,1,2,
1,1,1,3,88,0,0,1200,0,2,
1,1,1,6,88,0,0,12215,0,2,
1,1,1,5,88,2,0,13352,0,2,
1,1,9,4,88,5,0,43166,0,2,
1,1,9,4,88,0,0,14000,0,2,
1,1,1,4,88,0,2,2997,6,2,
1,1,1,5,88,0,0,2500,0,2,
1,1,9,2,88,0,1,2800,2,2,
1,1,8,2,2,0,0,2008,2,2,
1,1,1,4,88,0,1,6000,1,2,
1,1,1,5,88,0,0,17500,0,2,
1,1,1,4,88,0,0,7500,3,2,
1,1,1,4,88,0,1,0,1,2,
1,1,1,4,3,0,0,6000,0,2,
1,1,1,5,88,0,0,6000,0,2,
1,1,1,5,88,0,1,0,4,2,
1,1,1,4,4,5,0,21000,0,2,
1,1,8,1,2,3,0,12000,1,2,
1,1,1,2,88,0,0,0,0,2,
1,1,1,3,88,0,1,0,2,2,
1,1,1,5,88,0,0,8000,0,2,
1,1,1,3,3,0,0,16000,0,2,
1,1,9,3,88,2,0,20000,0,2,
1,1,1,1,88,0,0,0,1,2,
1,1,1,3,3,0,0,0,1,2,
1,1,1,5,88,0,0,11000,3,2,
1,1,1,4,88,0,1,3500,5,2,
1,1,1,3,88,0,1,0,3,2,
1,1,1,5,88,0,1,9475,2,2,
1,1,1,5,88,0,1,1100,1,2,
1,1,1,3,88,0,1,0,3,2,
1,1,1,5,88,0,0,5000,1,2,
1,1,9,1,88,0,0,5257,0,2,
1,1,1,2,88,0,0,0,1,2,
1,1,9,4,88,0,0,6958,2,2,
1,1,9,5,88,0,0,0,0,2,
1,1,9,1,88,0,0,0,0,2,
1,1,9,4,88,0,0,6958,0,2,
1,1,1,3,88,0,0,0,1,2,
1,1,1,3,3,0,0,8500,1,2,
1,1,1,1,88,2,0,0,0,2,
1,1,1,4,88,0,0,1600,0,2,
1,1,9,4,88,0,0,3929,3,2,
1,1,9,1,88,0,0,0,0,2,
1,1,9,5,88,0,0,5257,1,2,
1,1,9,4,88,0,0,5257,1,2,
1,1,9,1,88,0,0,0,0,2,
1,1,9,4,88,0,0,5257,0,2,
1,1,9,4,88,0,0,7265,0,2,
1,1,9,3,88,0,0,3929,2,2,
1,1,9,3,88,0,0,0,1,2,
1,1,9,4,88,0,0,0,0,2,
1,1,9,4,88,1,0,7997,0,2,
1,1,1,2,88,0,1,0,2,2,
1,1,1,1,2,0,0,6958,0,2,
1,1,1,4,88,0,0,0,0,2,
1,1,8,1,2,0,0,6958,0,2,
1,1,1,5,88,0,2,6500,2,2,
1,1,1,5,88,0,0,5257,1,2,
1,1,1,6,88,1,0,17729,0,2,
1,1,1,5,88,0,0,0,3,2,
1,1,1,3,88,0,0,6958,0,2,
1,1,1,5,88,2,1,1249,1,2,
1,1,1,5,88,0,0,7000,1,2,
1,1,1,5,88,0,0,0,4,2,
1,1,1,5,88,0,2,4000,2,2,
1,1,1,5,3,2,0,21583,0,2,
1,1,1,6,5,0,1,0,2,2,
1,1,1,5,88,1,0,4800,3,2,
1,1,1,6,88,0,1,5257,2,2,
1,1,1,6,88,0,1,2336,2,2,
1,1,1,6,88,0,0,0,0,2,
1,1,8,2,2,0,0,3929,2,2,
1,2,6,5,88,0,2,0,2,2,
1,2,6,5,88,0,1,0,3,2,
1,2,6,5,88,0,0,27100,4,2,
1,2,6,5,88,0,1,0,1,2,
1,2,6,5,3,0,0,6000,0,2,
1,1,1,3,88,0,0,0,3,2,
1,1,1,4,88,0,0,7500,2,2,
1,1,1,4,88,0,0,7500,2,2,
1,1,1,3,88,0,0,4350,2,2,
1,1,1,4,88,0,0,0,0,2,
1,1,1,4,88,3,0,22827,0,2,
1,1,1,6,4,0,0,21583,2,2,
1,1,1,5,88,0,0,4000,1,2,
1,1,1,1,88,0,0,5000,1,2,
1,1,1,6,88,1,1,14986,4,2,
1,1,1,5,88,0,1,3929,2,2,
1,1,9,3,88,0,0,2000,3,2,
1,1,9,1,2,0,0,6000,0,2,
1,1,1,4,88,0,0,3200,2,2,
1,1,9,4,88,1,0,8200,2,2,
1,1,9,4,88,0,0,11929,1,2,
1,1,9,1,88,0,0,0,0,2,
1,2,1,2,88,0,0,0,2,2,
1,2,1,1,88,0,0,2000,3,2,
1,1,1,6,88,4,1,30000,3,2,
1,2,1,1,88,0,1,0,1,2,
1,2,6,7,88,0,2,0,4,2,
1,2,6,6,88,1,1,0,0,2,
1,2,6,6,88,0,0,9858,3,2,
1,2,6,5,88,0,0,360,0,2,
1,2,6,6,1,0,2,0,2,2,
1,2,6,6,88,0,2,6300,2,2,
1,2,1,5,88,0,2,0,0,2,
1,1,1,4,88,0,1,2997,2,2,
1,1,9,3,88,0,0,5257,0,2,
1,1,1,2,88,0,0,12215,0,2,
1,1,8,4,88,0,1,3000,3,2,
1,1,1,4,88,0,0,0,2,2,
1,1,3,5,6,2,0,43166,0,2,
1,4,1,11,88,5,1,126233,0,2,
1,4,3,4,4,0,1,0,1,2,
1,4,5,7,3,1,1,736,0,2,
1,4,4,4,88,1,0,4500,0,2,
1,4,4,4,88,1,0,44287,0,2,
1,1,6,6,7,0,0,18609,0,2,
1,1,9,4,88,1,0,7000,0,2,
1,1,9,3,88,0,0,5600,2,2,
1,1,9,2,88,0,0,5600,0,2,
1,2,3,4,1,2,0,12800,3,2,
1,1,1,4,3,0,0,11257,0,2,
1,2,1,5,88,0,0,2997,0,2,
1,2,9,5,88,0,0,2008,0,2,
1,2,1,5,88,0,0,11000,0,2,
1,1,10,1,3,0,0,13352,0,2,
1,2,6,4,88,0,0,0,1,2,
1,2,3,5,2,0,0,12800,1,2,
1,2,6,5,88,0,2,0,2,2,
1,2,3,5,1,0,0,9475,1,2,
1,2,3,4,1,0,1,0,1,2,
1,2,6,9,88,1,2,9000,2,2,
1,4,1,10,88,2,2,0,0,2,
1,3,3,2,6,2,0,21583,0,2,
1,4,3,5,8,3,0,166591,0,2,
1,1,1,4,88,0,1,0,3,2,
1,1,1,4,88,0,1,2000,2,2,
1,1,1,4,88,0,0,8000,1,2,
1,1,8,2,88,0,0,3500,3,2,
1,1,1,4,88,0,0,0,0,2,
1,1,1,4,88,0,2,0,3,2,
1,1,1,3,88,0,0,13500,2,2,
1,1,1,4,88,0,1,2008,3,2,
1,1,9,2,88,0,0,0,1,2,
1,1,9,1,88,0,0,0,0,2,
1,1,1,5,88,0,0,0,2,2,
1,1,1,4,88,0,1,8966,0,2,
1,1,1,4,88,0,0,0,0,2,
1,1,9,3,88,2,0,6958,0,2,
1,1,1,6,9,5,0,13500,1,2,
1,1,9,2,2,0,0,0,0,2,
1,2,9,3,88,0,0,5000,2,2,
1,2,8,4,88,0,0,10000,3,2,
1,1,9,4,88,0,0,11500,2,2,
1,4,1,9,88,2,1,66061,0,2,
1,4,1,13,9,4,0,96667,0,2,
1,4,1,12,88,2,2,0,0,2,
1,4,1,10,88,2,1,13352,0,2,
1,2,1,11,88,5,1,5500,0,2,
1,4,10,2,6,2,0,31058,0,2,
1,1,1,4,3,0,0,16000,3,2,
1,1,1,4,88,0,0,15000,1,2,
1,1,8,2,88,0,0,10500,0,2,
1,1,3,1,3,0,0,17200,0,2,
1,1,8,1,2,0,0,3000,0,2,
1,1,3,3,3,0,0,17000,0,2,
1,1,8,2,1,0,0,0,1,2,
1,1,1,3,88,0,1,0,3,2,
1,1,1,4,88,0,0,12800,4,2,
1,1,1,5,88,0,1,13500,2,2,
1,1,1,5,88,0,0,7000,2,2,
1,1,9,2,88,0,0,0,1,2,
1,1,9,1,1,0,0,3000,0,2,
1,1,9,1,88,0,1,0,1,2,
1,1,9,3,88,1,0,9000,2,2,
1,1,9,2,88,0,0,1200,2,2,
1,1,9,2,88,0,0,13000,0,2,
1,1,9,1,88,0,0,0,3,2,
1,2,9,3,1,3,0,31058,2,2,
1,2,1,7,3,1,0,6000,0,2,
1,2,1,8,88,3,0,75000,0,2,
1,2,1,5,6,3,0,55010,0,2,
1,3,5,6,88,0,0,11500,0,2,
1,2,1,8,6,4,0,56000,1,2,
1,2,1,8,88,1,0,14000,0,2,
1,2,1,6,3,4,0,27000,0,2,
1,4,1,7,6,4,0,21583,0,2,
1,4,3,5,88,2,2,0,2,2,
1,3,1,11,8,4,0,180458,0,2,
1,4,1,7,7,4,0,79737,0,2,
1,1,1,8,9,4,1,0,0,2,
1,2,1,7,7,1,0,24000,0,2,
1,4,1,8,7,4,2,43166,0,2,
1,4,1,10,88,1,1,75000,0,2,
1,1,1,3,5,0,0,21583,0,2,
1,1,1,8,8,3,0,102441,0,2,
1,1,4,8,7,4,0,112319,0,2,
1,2,1,7,4,4,1,24207,0,2,
1,3,1,6,6,0,0,45000,0,2,
1,2,1,4,88,2,1,12000,1,2,
1,2,7,5,4,0,0,15000,3,2,
1,2,1,6,88,0,1,20000,0,2,
1,2,1,8,88,0,1,6958,5,2,
1,2,1,8,88,0,1,75000,0,2,
1,2,1,6,88,0,3,6958,4,2,
1,2,1,8,2,2,0,12215,0,2,
1,2,1,7,88,3,0,50000,0,2,
1,2,1,6,88,1,1,0,1,2,
1,2,1,8,88,0,0,35000,0,2,
1,2,1,5,88,0,1,0,1,2,
1,1,1,6,3,1,0,44287,0,2,
1,1,1,5,88,0,0,9000,0,2,
1,1,1,5,88,0,0,9475,0,2,
1,1,1,4,3,0,0,6958,0,2,
1,1,1,6,88,0,1,0,0,2,
1,2,6,6,88,0,2,0,2,2,
1,2,1,8,88,2,0,26704,1,2,
1,2,1,10,88,0,1,0,4,2,
1,2,1,6,88,0,1,0,4,2,
1,2,1,5,5,0,1,9475,1,2,
1,2,1,5,1,0,2,0,2,2,
1,2,6,6,88,0,2,6958,4,2,
1,2,1,6,88,0,0,21583,0,2,
1,2,8,2,88,3,0,13352,0,2,
1,1,1,5,88,0,2,5000,0,2,
1,1,1,6,88,2,1,9923,1,2,
1,1,1,6,88,0,0,2997,2,2,
1,1,1,4,88,0,1,0,3,2,
1,1,9,3,88,0,0,2008,3,2,
1,1,1,5,88,0,0,9475,2,2,
1,1,1,4,88,0,0,22827,1,2,
1,1,1,4,88,1,1,0,1,2,
1,1,1,7,88,1,0,1500,0,2,
1,1,8,2,88,0,0,7000,1,2,
1,1,1,1,2,0,0,4800,0,2,
1,1,8,1,2,0,0,113,0,2,
1,1,9,2,88,0,0,0,1,2,
1,1,9,2,88,0,0,10887,0,2,
1,1,9,3,88,0,0,13916,0,2,
1,1,9,1,88,0,0,0,0,2,
1,1,9,2,88,0,0,0,1,2,
1,1,9,1,88,0,0,6000,0,2,
1,1,9,1,88,0,0,7500,0,2,
1,1,9,2,88,0,0,33427,0,2,
1,1,9,3,88,0,0,0,0,2,
1,1,9,1,88,0,0,0,0,2,
1,1,9,3,88,0,0,33427,2,2,
1,1,9,3,88,0,0,0,1,2,
1,1,9,3,88,0,0,0,1,2,
1,1,9,4,88,0,0,7500,0,2,
1,2,1,6,88,0,0,7000,3,2,
1,2,1,7,88,3,0,11000,0,2,
1,2,1,5,88,3,0,59000,0,2,
1,2,1,6,88,2,0,10500,0,2,
1,2,1,6,88,0,0,39000,0,2,
1,1,9,4,88,0,0,6500,2,2,
1,1,9,2,88,0,0,0,0,2,
1,1,9,1,88,0,0,6000,0,2,
1,1,9,3,88,0,0,4000,0,2,
1,1,9,2,88,0,0,5700,0,2,
1,1,9,3,88,0,0,8200,3,2,
1,1,9,3,88,0,0,4000,1,2,
1,1,9,3,88,0,0,3929,1,2,
1,1,9,4,88,0,0,4700,2,2,
1,1,9,5,88,0,0,20300,0,2,
1,1,9,2,88,0,0,2997,1,2,
1,1,9,3,88,0,0,2400,1,2,
1,1,9,1,88,0,0,0,0,2,
1,1,9,3,88,0,0,3500,0,2,
1,1,9,1,88,0,0,0,0,2,
1,1,9,2,88,0,0,0,0,2,
1,1,9,2,88,0,0,15600,3,2,
1,1,9,2,88,1,0,3929,0,2,
1,1,9,1,88,0,0,0,0,2,
1,1,9,1,88,0,0,6958,0,2,
1,1,9,3,88,0,0,6958,3,2,
1,1,9,3,88,0,0,0,0,2,
1,1,9,4,88,0,0,9475,2,2,
1,1,9,3,88,0,0,0,1,2,
1,1,9,2,88,0,0,5000,0,2,
1,1,9,2,88,0,0,5257,0,2,
1,1,9,4,88,0,0,6958,0,2,
1,3,1,7,7,3,0,105000,0,2,
1,4,1,7,8,2,0,244608,0,2,
1,4,3,7,88,1,0,14000,0,2,
1,4,5,6,88,1,0,13352,0,2,
1,4,3,6,88,1,0,450000,0,2,
1,4,3,6,88,2,2,0,0,2,
1,4,1,11,8,4,1,108154,0,2,
1,3,1,6,8,1,0,108333,0,2,
1,4,1,12,8,3,0,103000,0,2,
1,1,1,12,9,0,0,2000,0,2,
1,4,5,6,88,2,0,29500,0,2,
1,1,1,5,88,0,0,10887,0,2,
1,1,1,3,88,0,1,4800,4,2,
1,1,1,3,88,0,0,0,1,2,
1,1,1,4,88,0,0,3500,2,2,
1,1,1,4,88,0,1,2000,5,2,
1,1,1,4,88,0,1,0,1,2,
1,1,9,2,88,0,0,5257,4,2,
1,2,1,3,88,0,1,3000,1,2,
1,1,1,3,88,0,0,0,0,2,
1,2,7,1,2,0,0,0,0,2,
1,2,1,5,88,0,0,2000,0,2,
1,1,9,3,88,0,0,12000,1,2,
1,1,9,1,88,0,0,4400,0,2,
1,1,9,3,88,0,0,2900,1,2,
1,1,9,1,88,0,0,4000,0,2,
1,1,9,3,88,0,0,7600,1,2,
1,1,9,2,2,1,0,8000,0,2,
1,1,9,3,88,0,0,0,0,2,
1,1,9,4,88,0,0,9475,0,2,
1,1,9,3,88,0,1,0,1,2,
1,1,1,5,88,2,0,32000,0,2,
1,1,1,4,88,1,0,22319,0,2,
1,1,1,5,88,5,0,11000,2,2,
1,1,1,4,88,0,0,0,1,2,
1,1,1,4,88,0,0,6024,4,2,
1,1,1,5,88,0,0,12500,0,2,
1,1,8,4,88,0,0,6100,2,2,
1,1,9,5,88,0,1,8500,1,2,
1,1,1,6,88,4,0,24000,0,2,
1,1,8,1,88,0,0,0,3,2,
1,1,8,2,88,0,0,6000,0,2,
1,1,8,1,2,0,0,3000,0,2,
1,1,1,1,88,0,0,2000,2,2,
1,1,1,4,88,0,0,0,0,2,
1,1,1,4,88,0,0,0,1,2,
1,1,1,5,3,0,0,11929,0,2,
1,1,1,4,2,0,0,6000,0,2,
1,1,1,5,88,0,0,13352,0,2,
1,1,1,4,4,0,0,32866,0,2,
1,1,1,4,88,0,0,0,0,2,
1,1,1,1,88,0,0,9475,0,2,
1,1,1,5,88,4,0,31583,0,2,
1,1,1,5,88,0,0,13352,0,2,
1,1,8,1,88,0,0,0,0,2,
1,1,1,4,88,0,0,9475,1,2,
1,1,3,2,3,0,0,9475,0,2,
1,1,1,4,88,0,0,13352,1,2,
1,1,8,1,2,0,0,6958,0,2,
1,2,1,4,88,1,0,8000,2,2,
1,1,1,4,4,0,0,5000,0,2,
1,2,1,5,88,2,0,43000,0,2,
1,2,1,5,88,1,1,19500,3,2,
1,2,1,4,4,3,0,40500,0,2,
1,2,1,4,88,2,0,71000,0,2,
1,2,1,4,5,0,0,8500,0,2,
